"ID","year","sw","race","sex","industry","occupation","ghealth","mental.pc.index","precarious","education","income","spouse.exist","child.exist","urban","union","spouse.precarious","injill","Lz","lag.ghealth","lag.precarious","lag.Lz","lag.mental.pc.index","precarious_dummy","region","age","marriage","nchild","hourly"
"7945","2015","17.5419670008231","1","2","12","management","0.361562931136014","0.243583698931447","-1.15066991292818","1.25065800866599","1.03787318566525","1.13635451000516","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.804177641310145","0.344132985314097","-1.20408719763077","-0.843255073289731","0.232899341572067","-0.542479697931841","-1.72977444945071","-0.311065516426662","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7945","2017","18.2517783941389","1","2","12","management","1.37945187078737","0.243583698931447","-1.15066991292818","1.25065800866599","1.57560939956106","1.13635451000516","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.804177641310145","0.344132985314097","-1.20408719763077","-0.843255073289731","0.232899341572067","-0.542479697931841","-1.72977444945071","0.324659012441388","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7945","2019","17.4380991633668","1","2","12","management","1.37945187078737","0.243583698931447","-1.15066991292818","1.25065800866599","1.43992219808157","1.13635451000516","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.804177641310145","1.36329358551881","-1.20408719763077","-0.843255073289731","0.232899341572067","-0.542479697931841","-1.72977444945071","0.960383541309437","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7946","2011","15.076899696546","1","2","13","education","-0.656326008515344","0.243583698931447","0.0781710432185235","-0.246826354059456","0.207867007996675","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","1.20411503359496","-0.620332538212181","0.344132985314097",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","-0.628927780860686","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7946","2013","15.3568530391092","1","2","13","education","0.361562931136014","0.243583698931447","0.0781710432185235","-0.246826354059456","0.380163011236762","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","0.562506731807691","-0.620332538212181","-0.675027614890621","0.00797349409145371","-0.66384908456771","0.232899341572067","-0.542479697931841","0.304664755964922","0.00679674800736314","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7946","2015","15.0426200801078","1","2","13","education","-0.656326008515344","0.243583698931447","0.0781710432185235","0.252335100182358","0.254204377075625","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.620332538212181","0.344132985314097","0.00797349409145371","-0.66384908456771","0.232899341572067","-0.542479697931841","0.304664755964922","0.642521276875413","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7946","2017","15.2626933803452","1","2","13","teacher","-0.656326008515344","0.243583698931447",NA,"0.252335100182358","-3.41877291536401","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855",NA,"-0.675027614890621","0.00797349409145371","-0.66384908456771","0.232899341572067",NA,"0.304664755964922","1.27824580574346","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7946","2019","17.6011621470122","1","2","13","teacher","0.361562931136014","0.243583698931447","0.0781710432185235","0.501915827303265","0.319434818996213","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.620332538212181","-0.675027614890621",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","1.91397033461151","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7947","2011","20.9547768156065","1","2","7","sales","-0.656326008515344","0.243583698931447","1.30701199936523","-0.246826354059456","-0.33361757403767","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","1.65717806601435","-0.675027614890621",NA,NA,"0.232899341572067","1.8432889104463","0.304664755964922","-0.946790045294711","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7947","2013","21.1390211216848","1","2","18","executive","0.361562931136014","0.243583698931447","0.0781710432185235","-0.246826354059456","-0.210600671753944","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","1.20411503359496","1.50242494992092","-0.675027614890621","1.22003418581368","1.55866886609222","0.232899341572067","-0.542479697931841","0.304664755964922","-0.311065516426662","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7947","2015","18.9894079333107","1","2","7","sales","-0.656326008515344","0.243583698931447","0.0781710432185235","0.252335100182358","-2.61310560665838","-0.879985972316203","-0.895961232396951","0.469341430692745",NA,"-0.243442464796621","-0.720709871766855","-0.620332538212181","0.344132985314097","0.00797349409145371","1.40765241075721","0.232899341572067","-0.542479697931841","0.304664755964922","0.324659012441388","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7947","2017","20.6225","1","2","7","media","0.361562931136014","0.243583698931447",NA,"0.501915827303265","0.276489304807825","-0.879985972316203","1.1160929649906","0.469341430692745","-0.425749567958988","-0.243442464796621","0.562506731807691",NA,"-0.675027614890621","0.00797349409145371","-0.66384908456771","0.232899341572067",NA,"0.304664755964922","0.960383541309437","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
